曾国藩的正面与侧面,张宏杰 / 民主与建设出版社 / 2014-5 / 39.8元,8.3,《曾国藩的正面与侧面》讲述了曾国藩跌宕起伏的一生，揭露了诸多不为人知的细节：一生遭遇过的五次重大挫折；与左宗棠的纠结和情谊；一生收入与支出；如何看待风水、相...
日俄战争,[日]横手慎二 / 吉辰 / 社会科学文献出版社 / 2019-4 / 49,8.2,1904~1905年的日俄战争是20世纪大国之间进行的第一场战争，以其规模之大、影响之广，甚至被有的学者称作“第零次世界大战”。这场战争是如何爆发、如何收场...
爱与黑暗的故事,[以色列] 阿摩司·奥兹 / 钟志清 / 译林出版社 / 2014-3 / 48.00,9.0,当今以色列最富影响力的作家阿摩司·奥兹发表于2002年的自传体长篇小说《爱与黑暗的故事》一向被学界视为奥兹最优秀的作品，短短五年就被翻译成二十多种文字的译本...
刚果 : 一个民族的史诗 : 全2册,(比) 戴维·范·雷布劳克 / 王兴栋 / 华中科技大学出版社 / 2019-1 / 128（全2册）,,“2003年，我第一次构思就刚果这个民族动荡的历史写一本书，不仅要包括后殖民时代历史，也应包括殖民时代和一部分殖民时代之前的历史。当时，我觉得除非能够收集到...
拉面,[英]顾若鹏 / 夏小倩 / 广西师范大学出版社 / 2019-2 / 68.00,7.7,◉内容简介 拉面在中日关系，甚至在日本与世界的关系中扮演了什么样的角色？它如何成为今天风靡全球的现代日本料理的象征？ 作者通过对中日饮食历史的梳理研究，以及...
山居笔记,余秋雨 / 文汇出版社 / 2002-1 / 28.00,7.9,《山居笔记》是余秋雨在1992年至1994年间，全身心地用两年多的时间创作成的，共十一篇文章。写作期间，作者辞去了学院的职务，不再上班；同时写作又与考察联在...
全球通史(下),"（美）斯塔夫里阿诺斯（Stavrianos,L.S.） / 吴象婴等 / 北京大学出版社 / 2006-10 / 54.00",9.2,本书分八个部分，四十四个章节，主要讲述了世界历史的进化，世界文明的发展及其对现代社会的影响。作者着眼于全球，侧重于那些有影响的、促进历史发展的历史事件，其中...
光荣与梦想,[美] 威廉·曼彻斯特 / 广东外国语学院美英问题研究室翻译组 / 海南出版社 三环出版社 / 2004-02 / 68.00,8.9,本书是美国的一部断代史，勾画了从1932年罗斯福总统上台前后，到1972年尼克松总统任期内水门事件的四十年间美国政治、经济、文化，以及社会生活的全景式画卷。...
中国近代史,蒋廷黻 / 武汉出版社 / 2012-6-1 / 29.80元,8.7,《中国近代史(最有分量的近代中国史未删节本)》由蒋廷黻所著，从鸦片战争到辛亥革命，从洋务运动到百日维新，从曾国藩到康有为，从李鸿章到孙中山，本书将近百年的演...
西方哲学史（上卷）,[英] 罗素 / 李约瑟、何兆武 / 商务印书馆 / 1963年9月1版 / 25.00,8.9,罗素的《西方哲学史》是一部很有特色的讨论西方哲学史的著作。其叙述年代从希腊文明的兴起一直到现代的逻辑分析哲学。罗素这部西方哲学史的全名是《西方哲学史及其与从...
我也有一个梦想,林达 / 生活·读书·新知三联书店 / 2004-08 / 25.00元,9.0,本书通过精彩动人的故事，展示了美国种族问题相关联的，社会意识和法律演进史。介绍了在契约社会里，立法的民众基础，法律对人性的思考，法律的变化与社会理趟的关系等...
舌尖上的古代中国,虫离小僧、空白书、古人很潮（编） / 长江出版社 / 2017-12-1 / 35.00,8.0,中华美食的前世今生大揭秘，一本关于美食的“自我修养”手册。 《舌尖上的古代中国》包括三个板块，第1个板块寻找隐藏在时间缝隙中的美食；第2板块将宫廷盛宴与市井...
维米尔的帽子,卜正民 / 黄中宪 / 理想国 | 湖南人民出版社 / 2017-7-1 / 48,8.4,《维米尔的帽子》是著名汉学家卜正民的代表作。作者通过七幅油画、一件荷兰产的青花瓷盘上的细微之处，探寻其背后的世界。于是，我们可以在看似无关的普通器物中，看到...
三国史话,吕思勉 / 中华书局 / 2009-6-8 / 16.00元,8.5,本书是历史学家吕思勉先生生前所写的惟一一部通俗性的史学著作。作者以丰富的历史知识为基础，从文学和史学的角度，对三国史上存在过的与三国文学中塑造的人物、事件、...
红顶商人胡雪岩,高阳 / 江苏文艺出版社 / 2012-5-1 / 32.00元,8.4,大清首富胡雪岩，幼时家贫，替人放牛为生；稍长，入钱庄干杂活，扫地、倒尿壶，得老板赏识，提为跑街；遇贵人王有龄（浙江巡抚），资助其开钱庄，并与官场中人往来，很...
双城记,查尔斯・狄更斯 / 石永礼 / 人民文学出版社 / 1996-08 / 14.10,8.3,1775年12月的一个月夜，寓居巴黎的年轻医生梅尼特散步时，突然被厄弗里蒙地侯爵兄弟强迫出诊。在侯爵府第中，他目睹一个发狂的绝色农妇和一个身受剑伤的少年饮恨...
辩论：美国制宪会议记录,(美)麦迪逊(MadisonJ. ) / 尹宣 / 译林出版社 / 2014-7 / 128.00元,9.7,本书是美国宪法的缔造者麦迪逊记录的美国制宪会议的全过程，由著名翻译家尹宣先生翻译整理，有很高之学术价值。本书记载了1787年美国建国之父们设计联邦政府的全过...
隋唐制度渊源略论稿 唐代政治史述论稿,陈寅恪 / 生活·读书·新知三联书店 / 2001-4 / 40.00元,9.6,这本书以陈寅恪执教期间备课讲义及其它零散史学原稿结集出版，为海内首次付印。遵作者生前愿望，全书采用繁体字竖排，人名、地名、书名均不加符号注明，一般采用通行字...
海昏侯刘贺,辛德勇 / 生活·读书·新知三联书店 / 2016-10-1 / CNY 49.00,7.8,作为2015年度全国十大考古发现之一的江西南昌西汉海昏侯墓，出土的大量精美随葬品令人赞叹不已，而墓主人刘贺的传奇经历更为人们所津津乐道。 本书是第一部有关海...
言利,[美]罗威廉（William T. Rowe） / 许存健 / 社会科学文献出版社 / 2019-5 / 59.00元,8.3,嘉道时期是清朝由盛转衰的时期。政府腐败、人口压力、内部和边疆动乱、来自西方的威胁，这些都是那个时代清朝面对的挑战。罗威廉（William T. Rowe）以...
十五至十八世纪的物质文明、经济和资本主义,[法] 费尔南·布罗代尔 / 顾良、施康强 / 商务印书馆 / 2017-7 / 115.00,9.3,本书是法国年鉴学派历史学家布罗代尔的集大成之作，作者经二十余年才完成该作品。除了展现出作者的丰富学识、广阔的视野以及运用了令人惊叹的各种丰富资料之外，其基本...
冰雪王国,[美] 汉普顿·塞兹 / 马睿 / 社会科学文献出版社 / 2017-4 / 82.00元,9.3,1879年7月8日，德隆告别了年轻的妻子，带领美国军舰珍妮特号从旧金山启航了，时逢“北极热 ”，前来送行的人群欢呼雀跃。德隆领导着33人的团队——带着一个年...
崩溃,[美] 贾雷德·戴蒙德 / 江滢、叶臻 / 上海译文出版社 / 2008-4 / 40.00元,8.2,人类历史上，当一个社会面对其复杂的环境问题，无法做出正确的应对和决策时，往往会走向崩溃。而发生在索马里和卢旺达等地的悲剧，也警醒着我们，即便拥有现代科学和管...
山月记,[日]中岛敦 / 韩冰、孙志勇 / 中华书局 / 2013-5 / 28,8.8,这是日本天才作家中岛敦的第一本中文简体版精选集，收录中岛敦《山月记》《弟子》《李陵》《光•风•梦》等九篇代表作。中岛敦的小说多取材于中国古典故事，独出心裁，...
秦谜,李开元 / 中信出版集团 / 2017-6 / 48.00,8.2,秦始皇短短49年人生却迷雾重重。 秦始皇的爸爸是吕不韦？昌平君有着怎样的双重身份?秦始皇的表叔怎么成了末代楚王？秦始皇的后宫为何集体失载？坑儒是秦始皇背了...
师劫,黎云 编著 / 时代文献出版社 / 2019-1 / 68,8.5,
“爱国的”独裁者,[美]斯坦利·G.佩恩(Stanley G. Payne)、[西]赫苏斯·帕拉西奥斯 / 李永学 / 上海社会科学院出版社 / 2019-1 / 138.00元,9.3,★★他是独裁者，也是西班牙的守护者，还是“民主国王”的培育者；他推动了西班牙现代化的进程，为民主政治的实现打下了基础。 ★★佛朗哥统治西班牙近近40年，人生...
拉丁美洲被切开的血管,[乌拉圭]爱德华多·加莱亚诺 / 王玫 等 / 南京大学出版社 / 2018-12 / 79.00元,8.3,★梁文道、刘瑜、熊培云、许知远联袂主编——“理想国译丛”（MIRROR）系列之一（033）——保持开放性的思想和非功利的眼睛，看看世界的丰富性与复杂性。掀开...
八次危机,温铁军 / 东方出版社 / 2013-1-1 / 55.00元,8.8,"内容简介： ""在人们通常的意识形态中，中国没有发生过经济危机，也不可能发生经济危机，最多只能算是经济波动，而不能算是危机。但作者认为，中国不仅发生过经济危机..."
南北战争三百年,李硕 / 世纪文景 /上海人民出版社 / 2018-2 / 59.00元,8.2,冷兵器战争究竟怎么打？ 写兵种、战术之细节 补正史、古籍之缺失 揭六朝更迭种种真相 述血与剑的纷争乱世 我们通常对古代战争的想象都源自演义、小说等文学作品，...
毛泽东、斯大林与朝鲜战争,沈志华 / 广东人民出版社 / 2013-2 / 58.00元,8.7,《毛泽东、斯大林与朝鲜战争（珍藏本）》第一章讲述战后苏联的对外政策及其变化，重点在斯大林的对华政策和对朝政策，说明在保障苏联的远东战略利益的条件下，斯大林希...
曾国藩（上中下）,唐浩明 / 人民文学出版社 / 2002-7 / 66.00元,8.6,长篇历史小说《曾国藩》既写曾国藩的文韬武略，也写他的待人处民与生活态度；既写他的困厄与成功，也写他的得宠与失宠。曾国藩制胜的兵法、治军行政的方针，他独特的人...
饥饿的盛世,"张宏杰 / 重庆出版社,重庆出版集团 / 2016-3-1 / CNY 39.80",8.3,本书内容主要写乾隆时代的得与失，作者通过对乾隆时代的解构，为读者描绘了一幅五彩斑斓的“盛世”图景，同时深刻揭示了近代中国失落的秘密。 乾隆统治下的中国，纵向...
枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德 / 谢延光 / 上海译文出版社 / 2016-7-1 / 55.00元,8.8,为什么现代社会中的财富和权力的分配，是以今天这种面貌呈现，而非其他形式？为何越过大洋进行杀戮、征服和灭绝的，不是美洲、非洲的土著，而是欧洲人和亚洲人？各族群...
烧钱,[美]柏桦 / 袁剑、刘玺鸿 / 江苏人民出版社 / 2019-3 / 58.00元,7.7,千百年来，中国人一直以化烧纸扎——特别是纸钱——的方式来祭奠已故亲人、祖先以及神灵。尽管常被指为浪费、淫邪，且曾被官方禁止，但这一民间传统依然长盛不衰。 《...
阿尔比恩的种子,[美]大卫•哈克特•费舍尔 / 王剑鹰 / 广西师范大学出版社 / 2018-7 / 198.00,8.7,▼内容简介 阿尔比恩（Albion），最早有记录的不列颠的名字。 本书从民俗的角度切入，解答一个重大问题，即美国自由体系的决定因素到底是什么。作者认为，16...
中国历史通论,王家范 / 生活·读书·新知三联书店 / 2012-5-1 / 59.00元,9.0,通史的意境，全在通古今之变，历史由此才显示出它的节律脉动，是一个活泼泼跳动着的“集体生命体”，有它特殊的生命历程和内在的新陈代谢机制。本书以勾勒轮廓、阐释整...
美国增长的起落,[美]罗伯特·戈登 / 张林山、刘现伟、孙凤仪 / 中信出版集团 / 2018-5 / 128.00元,9.2,在1870年至1970年的一个世纪里，一场经济变革席卷美国，使美国人民的生活水平空前提高。内燃机、电力、电灯、室内管道、汽车、电话、飞机、空调、电视等一系列...
伟大的海,[英]大卫‧阿布拉菲亚 / 徐家玲 / 社会科学文献出版社 / 2018-7 / 168,8.3,★第一部完整叙述地中海历史的著作； ★布罗代尔《地中海史》之后最重要的一部地中海史作品； ★作者被誉为“在世最伟大的地中海历史学者”。 2011年《星期日泰...
罗马人的故事3,盐野七生 / 刘锐 / 中信出版社 / 2012-3 / 36.00元,8.7,无论多么强大的国家，都不可能持续保持长久的国泰民安。即使没有来自外敌的威胁，也会出现产生于内部的敌人。这就如同人体一样，强健的体魄可以抵御外来疾病的入侵，但...
亚洲教父,[美] 乔·史塔威尔 / 史钰军 / 复旦大学出版社 / 2011-7 / 36.00元,8.3,《亚洲教父：香港、东南亚的金钱和权力》披露了新加坡、马来西亚、泰国、印尼、菲律宾等东南亚国家以及中国香港地区的超级富豪们并不那么光彩的致富之道。详细阐释了包...
